127.0.0.1 - - [10/Jun/2022:04:40:51 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [10/Jun/2022:05:54:07 +0530] "GET /ECommerce/profile.jsp HTTP/1.1" 200 12330
0:0:0:0:0:0:0:1 - - [10/Jun/2022:05:54:35 +0530] "GET /ECommerce/profile.jsp HTTP/1.1" 200 4749
0:0:0:0:0:0:0:1 - - [10/Jun/2022:05:55:04 +0530] "GET /ECommerce/signin.jsp HTTP/1.1" 200 1836
0:0:0:0:0:0:0:1 - - [10/Jun/2022:05:55:12 +0530] "GET /ECommerce/signin.jsp HTTP/1.1" 200 1836
0:0:0:0:0:0:0:1 - - [10/Jun/2022:05:55:13 +0530] "GET /ECommerce/signup.jsp HTTP/1.1" 200 1785
0:0:0:0:0:0:0:1 - - [10/Jun/2022:05:55:29 +0530] "POST /ECommerce/signin.jsp HTTP/1.1" 200 7558
0:0:0:0:0:0:0:1 - - [10/Jun/2022:05:55:34 +0530] "GET /ECommerce/signout.jsp HTTP/1.1" 200 6497
0:0:0:0:0:0:0:1 - - [10/Jun/2022:05:55:37 +0530] "GET /ECommerce/signin.jsp HTTP/1.1" 200 1836
0:0:0:0:0:0:0:1 - - [10/Jun/2022:05:55:46 +0530] "POST /ECommerce/signin.jsp HTTP/1.1" 200 7558
0:0:0:0:0:0:0:1 - - [10/Jun/2022:05:55:49 +0530] "GET /ECommerce/profile.jsp HTTP/1.1" 200 4749
